lot_size_sf,city,deed_date,price_usd,sale_date,lat,lon,build_yr,build_size_sf,patio_ct,patio_type,wall_type,roof_type,bath_fixtures_ct,parking_type
3984,PHOENIX,08/10/2012,1500000,06/01/2012,33.520203,-112.020121,2008,3931,2,Covered,"8"" Stucco",Concrete Tile,15,GR
5014,PHOENIX,09/04/2019,2100000,08/01/2019,33.520377,-112.020069,2008,4817,1,Covered,"8"" Stucco",Concrete Tile,18,GR
4036,PHOENIX,03/27/2019,,,33.520382,-112.020885,2017,3931,2,Covered,"8"" Stucco",Concrete Tile,15,GR
3984,PHOENIX,05/01/2017,2602591,08/01/2016,33.520086,-112.020568,2017,3931,2,Covered,"8"" Stucco",Concrete Tile,15,GR
3984,PHOENIX,06/13/2019,2088000,06/01/2019,33.520203,-112.020121,2008,3931,3,Covered Slab,"8"" Stucco",Concrete Tile,15,GR
18467,CAREFREE,10/23/2020,520000,10/01/2020,33.824076,-111.911265,1965,2194,4,Covered Slab,Slump Block,Built Up,8,
12025,CAREFREE,12/23/2020,,,33.823127,-111.912275,1964,2445,4,Covered Slab,Slump Block,Built Up,9,CP
20085,CAREFREE,04/28/2017,,,33.824141,-111.912684,1963,2178,3,Covered Slab,Slump Block,Asphalt Shingle,9,GR
6856,GILBERT,06/22/2018,262000,06/01/2018,33.326243,-111.806543,1999,1464,0,None,Frame Wood,Concrete Tile,8,GR
6251,GILBERT,02/04/2008,249900,11/01/2007,33.326246,-111.806347,1999,2104,0,None,Frame Wood,Concrete Tile,11,GR
6260,GILBERT,12/18/2012,179000,11/01/2012,33.326248,-111.806161,1995,1464,0,None,Frame Wood,Concrete Tile,8,GR
6260,GILBERT,07/22/2010,150000,07/01/2010,33.326251,-111.805974,1995,1802,0,None,Frame Wood,Concrete Tile,8,GR
6255,GILBERT,12/16/2019,349000,12/01/2019,33.326253,-111.805788,1995,2104,0,None,Frame Wood,Concrete Tile,11,GR
7423,GILBERT,05/21/2019,,,33.326255,-111.805584,1999,2104,0,None,Frame Wood,Concrete Tile,11,GR
7884,GILBERT,11/25/2008,216000,10/01/2008,33.326244,-111.805194,1996,1802,0,None,Frame Wood,Concrete Tile,8,GR
6913,GILBERT,04/06/2021,400000,03/01/2021,33.32621,-111.804982,1996,1464,0,None,Frame Wood,Concrete Tile,8,GR
6756,GILBERT,02/15/2019,,,33.326093,-111.804609,1996,2104,0,None,Frame Wood,Concrete Tile,11,GR
6691,GILBERT,02/25/2003,179000,02/01/2003,33.326009,-111.804438,1996,2104,0,None,Frame Wood,Concrete Tile,11,GR
6321,GILBERT,03/04/2005,,,33.325916,-111.804282,1996,1802,0,None,Frame Wood,Concrete Tile,8,GR
6316,GILBERT,05/24/1996,,,33.325827,-111.804128,1996,2104,0,None,Frame Wood,Concrete Tile,11,GR
6190,GILBERT,04/26/2021,,,33.325649,-111.803821,1996,2104,1,Covered,Frame Wood,Concrete Tile,11,GR
6551,GILBERT,07/14/2016,,,33.32556,-111.803668,1995,1464,0,None,Frame Wood,Concrete Tile,8,GR
6203,GILBERT,04/27/2021,452500,04/01/2021,33.325471,-111.803514,1996,1802,1,Covered,Frame Wood,Concrete Tile,8,GR
7118,GILBERT,08/07/2020,,,33.325376,-111.80335,1995,1802,0,None,Frame Wood,Concrete Tile,8,GR
7640,GILBERT,11/17/2017,325000,11/01/2017,33.325171,-111.802981,1995,2104,0,None,Frame Wood,Concrete Tile,11,GR
6647,GILBERT,11/16/2015,230000,11/01/2015,,,1996,1464,0,None,Frame Wood,Concrete Tile,8,GR
6778,GILBERT,02/06/2019,,,33.3249,-111.802496,1995,2104,0,None,Frame Wood,Concrete Tile,11,GR
6499,GILBERT,05/31/2016,260000,05/01/2016,33.324827,-111.802318,1995,1802,0,None,Frame Wood,Concrete Tile,8,GR
8664,GILBERT,09/07/2018,305000,08/01/2018,33.324753,-111.802112,1995,2104,0,None,Frame Wood,Concrete Tile,11,GR
7527,GILBERT,08/07/1998,173900,08/01/1998,33.324674,-111.801718,1995,2104,0,None,Frame Wood,Concrete Tile,11,GR
6813,GILBERT,03/30/2016,239900,02/01/2016,33.324658,-111.801503,1995,1802,0,None,Frame Wood,Concrete Tile,9,GR
6251,GILBERT,06/20/2014,,,33.324661,-111.80131,1995,1464,0,None,Frame Wood,Concrete Tile,8,GR
7148,GILBERT,11/30/1998,,,33.324662,-111.801111,1995,1681,0,None,Frame Wood,Concrete Tile,9,GR
6277,GILBERT,01/06/2012,161000,01/01/2012,33.324667,-111.800348,1995,2104,0,None,Frame Wood,Concrete Tile,11,GR
6268,GILBERT,02/26/2019,280000,02/01/2019,33.324668,-111.800161,1995,1464,0,None,Frame Wood,Concrete Tile,8,GR
7113,GILBERT,09/27/1995,103214,05/01/1995,33.324668,-111.799962,1995,1464,0,None,Frame Wood,Concrete Tile,8,GR
7100,GILBERT,06/14/2019,295000,05/01/2019,33.32467,-111.799584,1997,1464,0,None,Frame Wood,Concrete Tile,8,GR
6081,GILBERT,01/29/2019,281000,01/01/2019,33.324671,-111.799386,1995,1681,0,None,Frame Wood,Concrete Tile,9,GR
8825,GILBERT,09/08/1995,,,33.324663,-111.799155,1995,1518,0,None,Frame Wood,Concrete Tile,8,GR
9723,GILBERT,08/21/1997,118500,08/01/1997,33.325129,-111.799341,1995,1464,0,None,Frame Wood,Concrete Tile,8,GR
6164,GILBERT,04/25/2014,205000,04/01/2014,33.32511,-111.79977,1995,1518,0,None,Frame Wood,Concrete Tile,8,GR
6412,GILBERT,09/26/2012,210000,08/01/2012,33.325109,-111.799956,1995,1802,0,None,Frame Wood,Concrete Tile,8,GR
6286,GILBERT,04/09/2007,,,33.325108,-111.800143,1995,2104,0,None,Frame Wood,Concrete Tile,11,GR
6299,GILBERT,07/16/2019,270000,07/01/2019,33.325107,-111.80033,1995,1464,0,None,Frame Wood,Concrete Tile,8,GR
6290,GILBERT,01/11/2012,,,33.325104,-111.800703,1995,1464,0,None,Frame Wood,Concrete Tile,8,GR
6286,GILBERT,08/26/2021,,,33.325103,-111.800889,1995,1681,0,None,Frame Wood,Concrete Tile,9,GR
6294,GILBERT,11/28/2005,280000,11/01/2005,33.325102,-111.801076,1995,1464,0,None,Frame Wood,Concrete Tile,8,GR
6364,GILBERT,01/24/2020,,,33.325103,-111.801263,1995,1681,0,None,Frame Wood,Concrete Tile,9,GR
6983,GILBERT,05/16/2008,235000,04/01/2008,33.325104,-111.801456,1995,1464,0,None,Frame Wood,Concrete Tile,8,GR
7187,GILBERT,11/21/2019,,,33.325122,-111.801655,1995,2104,0,None,Frame Wood,Concrete Tile,11,GR
7227,GILBERT,03/29/1996,,,33.325158,-111.801852,1996,1464,0,None,Frame Wood,Concrete Tile,8,GR
7074,GILBERT,02/29/1996,110160,11/01/1995,33.325211,-111.802044,1995,1464,0,None,Frame Wood,Concrete Tile,8,GR
7161,GILBERT,08/24/2017,258000,08/01/2017,33.325289,-111.802227,1995,1518,1,Covered,Frame Wood,Concrete Tile,8,GR
7148,GILBERT,06/28/2018,305000,06/01/2018,33.326018,-111.803476,1995,2104,0,None,Frame Wood,Concrete Tile,11,GR
6273,GILBERT,03/16/2017,245000,06/01/2016,33.326112,-111.803641,1995,1464,1,Covered,Frame Wood,Concrete Tile,8,GR
6268,GILBERT,03/26/2018,260000,03/01/2018,33.326201,-111.803794,1995,1464,0,None,Frame Wood,Concrete Tile,8,GR
6499,GILBERT,08/28/2012,232000,08/01/2012,33.326383,-111.804102,1996,2104,0,None,Frame Wood,Concrete Tile,11,GR
6700,GILBERT,08/15/2006,299000,08/01/2006,33.326471,-111.804266,1996,1802,1,Covered,Frame Wood,Concrete Tile,8,GR
6704,GILBERT,06/20/2001,169900,05/01/2001,33.326546,-111.80444,1996,2104,0,None,Frame Wood,Concrete Tile,11,GR
6739,GILBERT,05/14/2009,195000,04/01/2009,33.326658,-111.804808,1996,1464,0,None,Frame Wood,Concrete Tile,8,GR
6682,GILBERT,10/27/2016,249900,10/01/2016,33.326719,-111.805192,1996,1464,0,None,Frame Wood,Concrete Tile,8,GR
6608,GILBERT,02/05/2003,,,33.326728,-111.805387,1996,2104,1,Covered,Frame Wood,Concrete Tile,11,GR
6377,GILBERT,12/04/2012,,,33.326723,-111.80558,1999,1464,0,None,Frame Wood,Concrete Tile,8,GR
7449,GILBERT,06/30/2010,163500,06/01/2010,33.326718,-111.805978,1999,1802,0,None,Frame Wood,Concrete Tile,8,GR
9600,PHOENIX,03/31/2021,,,33.469671,-112.159239,1982,1524,2,Covered,"8"" Painted Block",Asphalt Shingle,6,CP
5924,PHOENIX,11/06/2018,,,33.387486,-112.085664,2003,1642,0,None,Frame Stucco,Concrete Tile,8,GR
10214,MESA,02/14/1989,,,33.473882,-111.751374,1969,1030,0,None,Slump Block,Asphalt Shingle,5,GR
6404,GLENDALE,10/03/2016,,,33.528906,-112.213272,2002,1686,1,Covered,Frame Wood,Concrete Tile,6,GR
7013,GLENDALE,12/20/2018,,,33.515598,-112.204146,1973,1852,2,Covered Slab,"8"" Painted Block",Asphalt Shingle,6,GR
8917,GLENDALE,04/25/2019,,,33.513175,-112.205561,1973,2360,1,Covered,Frame Wood,Asphalt Shingle,9,
7301,PHOENIX,04/25/2019,,,33.514009,-112.137565,1966,1823,2,Covered Slab,"8"" Painted Block",Asphalt Shingle,6,GR
15046,GLENDALE,12/20/2018,,,33.548713,-112.156068,1971,2492,4,Covered Slab,"8"" Painted Block",Asphalt Shingle,7,GR
7401,GLENDALE,04/23/2019,,,33.562043,-112.170731,1985,1522,1,Covered,Frame Wood,Asphalt Shingle,6,GR
7828,PHOENIX,03/16/2010,,,33.503878,-112.103652,1956,1614,2,Covered,Brick,Asphalt Shingle,6,CP
864,PHOENIX,02/11/2002,,,33.578926,-112.083223,1984,864,0,None,Frame Wood,Concrete Tile,6,
24750,PHOENIX,02/07/2013,297859,02/01/2013,33.53861,-112.066405,1965,2760,1,Covered,Brick,Asphalt Shingle,9,
53586,PHOENIX,10/30/2017,,,33.514715,-112.018185,2019,5391,1,Covered,Frame Stucco,Concrete Tile,15,GR
41202,PHOENIX,05/10/2016,,,33.514091,-112.019244,2000,7300,1,Covered,Frame Wood,Tile,17,GR
39914,PHOENIX,11/14/2014,1900000,11/01/2014,33.513804,-112.019717,2018,6874,2,Covered,Frame Stucco,Concrete Tile,26,GR
27125,PHOENIX,06/29/2021,,,33.512468,-112.024557,1984,3845,2,Covered,Frame Stucco,Tile,13,GR
41967,PHOENIX,05/16/2017,1350000,05/01/2017,33.520537,-112.024951,1981,9326,2,Covered,Frame Stucco,Tile,19,GR
42748,PHOENIX,10/29/2013,,,33.520661,-112.025506,1995,6253,1,Covered,Frame Stucco,Concrete Tile,20,GR
35279,PHOENIX,03/05/2015,1950000,03/01/2015,33.520241,-112.025825,1995,6191,1,Covered,Frame Stucco,Concrete Tile,19,GR
36799,PHOENIX,08/20/2003,,,33.519771,-112.026105,1992,11092,6,Covered,"8"" Stucco",Tile,30,GR
42574,PHOENIX,09/30/1996,,,33.519052,-112.02588,1999,9292,2,Covered,Frame Stucco,Built Up,30,GR
44793,PHOENIX,06/23/2021,2100000,06/01/2021,33.51863,-112.026268,1979,5091,2,Covered Slab,Frame Wood,Built Up,24,
48244,PHOENIX,12/19/2017,,,33.511846,-112.021978,1981,6908,3,Covered,"8"" Stucco",Tile,27,GR
31541,PHOENIX,05/07/2012,1575000,05/01/2012,33.511648,-112.020695,1994,6473,4,Covered Slab,Frame Stucco,Tile,19,GR
38082,PHOENIX,06/28/2017,,,33.513112,-112.019232,1985,7140,1,Covered,"8"" Stucco",Tile,21,
35589,PHOENIX,03/21/2003,,,33.512983,-112.018401,1996,7801,1,Covered,Frame Wood,Tile,23,GR
37704,PHOENIX,03/29/2004,2300000,03/01/2004,33.513442,-112.018784,1982,7879,3,Covered,Frame Stucco,Built Up,19,GR
37952,PHOENIX,02/13/2018,,,33.513681,-112.018394,1980,6107,2,Covered,"8"" Stucco",Built Up,19,GR
34743,PHOENIX,10/08/2010,2632500,09/01/2010,33.513292,-112.017936,1992,10350,3,Covered Slab,"8"" Stucco",Tile,30,GR
76499,PHOENIX,02/03/2014,,,33.513774,-112.017208,1982,7213,6,Covered Slab,"8"" Stucco",Concrete Tile,13,GR
39661,PHOENIX,02/27/2009,,,33.514459,-112.016516,1979,4313,2,Covered,"8"" Stucco",Built Up,16,GR
49624,PHOENIX,09/23/2014,,,33.514928,-112.017111,1980,5451,1,Covered,"8"" Stucco",Tile,17,GR
36982,PHOENIX,06/02/1998,,,33.515019,-112.016605,1982,5188,2,Covered,Frame Wood,Built Up,16,GR
33428,PHOENIX,03/30/2021,2375000,02/01/2021,33.515695,-112.016136,1979,4759,2,Covered,Frame Wood,Concrete Tile,15,GR
39493,PHOENIX,03/06/2007,,,33.515725,-112.01709,1981,5166,1,Covered,"8"" Stucco",Built Up,15,GR
34845,PHOENIX,05/07/2020,,,33.516356,-112.01645,2006,6845,2,Covered,Frame Wood,Concrete Tile,20,GR
71343,PHOENIX,11/16/2010,,,33.516773,-112.017863,1981,5186,5,Covered,Frame Wood,Built Up,20,GR
72663,PHOENIX,01/27/2021,,,33.516184,-112.017874,1997,13168,2,Covered,Frame Wood,Built Up,33,GR
72749,PHOENIX,10/31/2007,,,33.515589,-112.017887,1988,8997,1,Covered,Frame Wood,Concrete Tile,22,
40329,PHOENIX,04/21/2021,2550000,03/01/2021,33.521067,-112.024973,1972,4393,1,Covered,Frame Stucco,Tile,17,GR
30038,PHOENIX,03/05/2015,,,33.521405,-112.024719,2006,5610,5,Covered Slab,Frame Stucco,Concrete Tile,21,
57064,PHOENIX,06/12/2015,2577500,06/01/2015,33.512399,-112.020213,1997,8421,0,None,Frame Wood,Concrete Tile,22,GR
47088,PHOENIX,06/30/2017,,,33.511855,-112.020188,1982,7340,2,Covered,Frame Brick,Asphalt Shingle,16,GR
44693,PHOENIX,04/10/2020,,,33.512193,-112.01962,1992,6348,1,Covered,Frame Wood,Concrete Tile,19,GR
40398,PHOENIX,08/02/2019,,,33.511437,-112.022618,1972,5934,2,Covered,"8"" Stucco",Tile,18,GR
45281,PHOENIX,10/11/2017,1925000,03/01/2017,33.512594,-112.022408,1956,4584,2,Slab,"8"" Painted Block",Wood,18,GR
40337,PHOENIX,08/10/2018,,,33.514361,-112.024762,1967,12225,2,Covered Slab,"8"" Stucco",Metal,23,GR
41992,PHOENIX,03/11/2016,,,33.514858,-112.024735,1970,6223,2,Covered Slab,Adobe,Tile,18,GR
47245,PHOENIX,08/18/2020,3600000,08/01/2020,33.515409,-112.024628,1996,8973,0,None,Frame Stucco,Galvanized,27,
40604,PHOENIX,08/25/1998,227500,03/01/1997,33.515984,-112.024583,1990,9269,1,Covered,Frame Stucco,Tile,26,
44903,PHOENIX,10/31/2007,,,33.51264,-112.022988,1996,5001,1,Covered,Brick,Concrete Tile,17,GR
116931,PHOENIX,12/24/2015,,,33.511852,-112.023316,2007,20535,5,Covered Slab,"8"" Stucco",Tile,41,GR
44725,PHOENIX,12/12/2007,5850000,11/01/2007,33.51714,-112.024693,1986,8670,4,Covered,"8"" Stucco",Tile,24,
43638,PHOENIX,01/24/2020,,,33.517675,-112.024847,1953,5146,2,Covered,Brick,Concrete Tile,16,
56973,PHOENIX,12/03/2018,,,33.518665,-112.024887,1974,13086,3,Covered,Frame Stucco,Built Up,22,GR
58267,PHOENIX,10/23/2012,,,33.520214,-112.024206,2009,13824,6,Covered Slab,Frame Stucco,Asphalt Shingle,30,GR
43710,PHOENIX,04/08/2019,3500000,03/01/2019,33.520775,-112.023939,2004,6539,3,Covered,Frame Stucco,Metal,20,GR
42462,PHOENIX,10/23/2020,,,33.510905,-112.038258,1948,2714,2,Covered,Brick,Wood,9,GR
2494,PHOENIX,08/08/2014,828000,07/01/2014,33.52133,-112.01933,2007,2376,1,Covered,Frame Stucco,Concrete Tile,11,GR
2377,PHOENIX,12/15/2006,979200,11/01/2006,33.521371,-112.019589,2007,2329,1,Covered,Frame Stucco,Concrete Tile,11,GR
1789,PHOENIX,11/21/2011,435000,11/01/2011,33.521897,-112.020217,2007,1726,1,Covered,Frame Stucco,Concrete Tile,8,GR
2796,PHOENIX,03/02/2011,710000,05/01/2010,33.521818,-112.020109,2007,2748,1,Covered,Frame Stucco,Concrete Tile,11,GR
2494,PHOENIX,04/11/2012,555000,01/01/2012,33.52179,-112.019971,2007,2376,1,Covered,Frame Stucco,Concrete Tile,11,GR
2505,PHOENIX,03/16/2012,,,33.521693,-112.019723,2007,2376,1,Covered,Frame Stucco,Concrete Tile,11,GR
2377,PHOENIX,05/05/2021,1220000,05/01/2021,33.521593,-112.019388,2007,2329,1,Covered,Frame Stucco,Concrete Tile,11,GR
2130,PHOENIX,11/28/2016,810000,11/01/2016,33.520524,-112.018599,2008,2042,1,Covered,Frame Stucco,Concrete Tile,11,GR
2525,PHOENIX,07/24/2018,,,33.520177,-112.018473,2008,2376,1,Covered,Frame Stucco,Concrete Tile,11,GR
2494,PHOENIX,09/12/2012,661000,06/01/2012,33.52136,-112.019445,2007,2376,1,Covered,Frame Stucco,Concrete Tile,11,GR
2796,PHOENIX,04/15/2021,1022000,04/01/2021,33.521818,-112.020109,2007,2748,1,Covered,Frame Stucco,Concrete Tile,11,GR
2377,PHOENIX,05/04/2021,953000,03/01/2021,33.521643,-112.019534,2007,2329,1,Covered,Frame Stucco,Concrete Tile,11,GR
1798,PHOENIX,01/02/2018,600000,12/01/2017,33.521525,-112.019271,2007,1726,1,Covered,Frame Stucco,Concrete Tile,8,GR
2704,PHOENIX,01/25/2017,850000,10/01/2016,33.521231,-112.018725,2008,2616,1,Covered,Frame Stucco,Concrete Tile,11,GR
2393,PHOENIX,05/24/2010,620000,05/01/2010,33.521087,-112.018646,2008,2329,1,Covered,Frame Stucco,Concrete Tile,11,GR
2712,PHOENIX,06/13/2019,920000,05/01/2019,33.521231,-112.018725,2008,2616,1,Covered,Frame Stucco,Concrete Tile,11,GR
2384,PHOENIX,06/08/2020,,,33.520967,-112.018581,2008,2329,1,Covered,Frame Stucco,Concrete Tile,11,GR
3004,PHOENIX,05/28/2021,2550000,05/01/2021,33.521696,-112.021396,2013,2875,2,Covered,"8"" Stucco",Concrete Tile,12,GR
3003,PHOENIX,09/14/2020,,,33.520738,-112.020985,2016,2875,2,Covered,"8"" Stucco",Concrete Tile,12,GR
4000,PHOENIX,08/09/2017,2185000,10/01/2016,33.520382,-112.020884,2017,3931,2,Covered,"8"" Stucco",Concrete Tile,15,GR
5012,PHOENIX,02/17/2017,2588000,02/01/2017,33.520166,-112.020759,2017,4817,1,Covered,"8"" Stucco",Concrete Tile,18,GR
3984,PHOENIX,02/07/2017,2288000,02/01/2017,33.520086,-112.020568,2017,3931,2,Covered,"8"" Stucco",Concrete Tile,15,GR
3981,PHOENIX,08/27/2019,,,33.520203,-112.020121,2008,3931,2,Covered,"8"" Stucco",Concrete Tile,15,GR
5012,PHOENIX,03/31/2021,2795000,03/01/2021,33.520377,-112.020069,2008,4817,1,Covered,"8"" Stucco",Concrete Tile,18,GR
3004,PHOENIX,04/07/2015,1878000,04/01/2015,33.521696,-112.021396,2013,2875,2,Covered,"8"" Stucco",Concrete Tile,12,GR
2996,PHOENIX,01/17/2019,1685000,12/01/2018,33.521243,-112.021124,2008,2875,2,Covered,"8"" Stucco",Concrete Tile,12,GR
3031,PHOENIX,12/01/2020,1950000,10/01/2020,33.520738,-112.020985,2016,2875,1,Slab,"8"" Stucco",Slate,12,GR
4036,PHOENIX,04/14/2021,2567500,04/01/2021,33.520382,-112.020885,2017,3931,1,Slab,"8"" Stucco",Concrete Tile,15,GR
5012,PHOENIX,12/14/2018,2748000,12/01/2018,33.520166,-112.020759,2017,4817,1,Covered,"8"" Stucco",Concrete Tile,18,GR
3984,PHOENIX,07/07/2017,2150000,12/01/2016,33.520086,-112.020568,2017,3931,2,Covered,"8"" Stucco",Concrete Tile,15,GR
5035,PHOENIX,12/17/2014,2650000,11/01/2014,33.520601,-112.020186,2008,4817,1,Covered,"8"" Stucco",Concrete Tile,18,GR
5014,PHOENIX,12/07/2020,3660000,12/01/2020,33.520166,-112.020759,2017,4817,1,Covered,"8"" Stucco",Concrete Tile,18,GR
5012,PHOENIX,03/18/2020,2020000,03/01/2020,33.520377,-112.020069,2008,4817,3,Covered Slab,"8"" Stucco",Concrete Tile,18,GR
5035,PHOENIX,10/27/2020,2300000,08/01/2020,33.520601,-112.020186,2008,4817,3,Covered Slab,"8"" Stucco",Concrete Tile,18,GR
26968,PHOENIX,10/19/2020,810000,01/01/2020,33.609842,-111.949072,1990,4587,0,None,"8"" Stucco",Built Up,14,
44593,PARADISE VALLEY,01/29/2016,1463500,01/01/2016,33.552559,-111.972687,1987,4852,4,Covered,"8"" Stucco",Built Up,16,GR
44632,PARADISE VALLEY,04/09/2019,4217500,04/01/2019,33.526444,-111.945727,2018,7821,2,Covered,Frame Stucco,Concrete Tile,23,GR
43696,PARADISE VALLEY,04/28/2010,1100000,02/01/2009,33.552535,-111.938218,1977,6338,4,Covered,Brick,Concrete Tile,17,GR
35013,SCOTTSDALE,03/04/2021,900000,02/01/2021,33.590672,-111.942784,1966,2550,2,Covered Slab,"8"" Painted Block",Wood,8,
53748,SCOTTSDALE,08/12/2021,1385000,08/01/2021,33.577425,-111.939357,1977,2549,1,Covered,"8"" Stucco",Built Up,10,
15800,PHOENIX,07/10/2020,,,33.465434,-112.020762,1925,1160,2,Covered,Brick,Wood,3,
9900,PHOENIX,05/30/2007,,,33.465126,-112.020845,1930,606,1,Slab,Frame Wood,Asphalt Shingle,3,
8666,PHOENIX,01/19/2011,,,33.465128,-112.021304,1945,981,1,Slab,"8"" Painted Block",Asphalt Shingle,3,
9900,PHOENIX,03/28/2012,80000,03/01/2012,33.464945,-112.020845,1966,1224,2,Covered,Frame Wood,Asphalt Shingle,6,
9966,PHOENIX,04/13/2012,,,33.464946,-112.021338,1956,1068,2,Covered Slab,"8"" Painted Block",Asphalt Shingle,3,CP
9900,PHOENIX,06/27/1991,,,33.464764,-112.020845,1949,1348,1,Covered,Brick,Wood,3,
19866,PHOENIX,06/10/2020,,,33.464587,-112.021088,1983,2298,1,Covered,Frame Wood,Asphalt Shingle,7,
9933,PHOENIX,04/27/2016,,,33.46441,-112.02084,1952,1258,0,None,"8"" Painted Block",Asphalt Shingle,3,CP
10824,PHOENIX,02/15/2018,140000,01/01/2018,33.46368,-112.020858,1931,1224,2,Covered,Frame Wood,Asphalt Shingle,6,
9910,PHOENIX,05/22/2006,295000,04/01/2006,33.463312,-112.020842,1925,1304,3,Covered Slab,Frame Wood,Asphalt Shingle,3,
9910,PHOENIX,04/23/2007,159000,01/01/2007,33.46313,-112.020841,1950,962,0,None,Frame Stucco,Galvanized,3,
7920,PHOENIX,12/30/2008,65000,12/01/2008,33.463132,-112.021285,1994,1330,1,Covered,Frame Wood,Asphalt Shingle,6,GR
7920,PHOENIX,10/01/2020,,,33.463313,-112.021286,2007,1627,1,Covered,Frame Stucco,Asphalt Shingle,7,GR
9900,PHOENIX,01/27/2000,,,33.462949,-112.02084,1925,810,0,None,Frame Wood,Roll,3,
7920,PHOENIX,11/29/2016,,,33.462772,-112.021287,2019,2351,0,None,Frame Stucco,Concrete Tile,9,GR
9900,PHOENIX,03/04/2019,200000,03/01/2019,33.46277,-112.02084,1929,1092,1,Covered,Frame Wood,Roll,3,
20094,PHOENIX,06/10/2019,,,33.483722,-111.950547,2018,5258,7,Covered Slab,Frame Stucco,Built Up,30,GR
16148,PHOENIX,07/12/2019,1250000,07/01/2019,33.483702,-111.951615,1981,3885,3,Covered Slab,Slump Block,Roll,21,GR
12031,PHOENIX,07/10/2018,865000,07/01/2018,33.483963,-111.9516,1976,2739,1,Covered,"8"" Painted Block",Built Up,13,GR
12449,PHOENIX,09/09/2004,,,33.484189,-111.951615,1964,2034,2,Covered,"8"" Painted Block",Concrete Tile,6,GR
12130,PHOENIX,07/05/2018,871000,05/01/2018,33.484628,-111.951715,1972,2184,2,Covered,Slump Block,Built Up,7,GR
21236,PHOENIX,03/14/2018,959000,01/01/2018,33.484916,-111.951838,1945,4377,3,Covered Slab,"8"" Painted Block",Concrete Tile,11,GR
11236,PHOENIX,04/07/2010,640000,03/01/2010,33.484983,-111.951442,2005,3012,2,Covered Slab,Frame Wood,Concrete Tile,14,GR
12945,PHOENIX,05/04/2000,,,33.48502,-111.951144,1982,3054,1,Covered,"8"" Painted Block",Built Up,9,GR
16336,PHOENIX,06/30/2021,,,33.484677,-111.95124,1960,1092,1,Covered,Frame Wood,Roll,3,
10102,PHOENIX,05/17/2013,369420,05/01/2013,33.484437,-111.951168,1960,1718,1,Covered,"8"" Painted Block",Asphalt Shingle,6,GR
10197,PHOENIX,05/17/2007,,,33.484244,-111.951136,1982,2965,1,Covered,"8"" Painted Block",Asphalt Shingle,9,CP
9923,PHOENIX,04/23/2020,,,33.484048,-111.951119,1954,1701,1,Covered,"8"" Painted Block",Asphalt Shingle,12,GR
10389,PHOENIX,10/19/2017,,,33.483857,-111.951121,1983,3161,3,Covered Slab,"8"" Stucco",Built Up,6,GR
9688,PHOENIX,03/03/2020,,,33.483669,-111.951134,1975,2510,1,Covered,"8"" Painted Block",Asphalt Shingle,10,GR
5769,PHOENIX,04/09/1999,,,33.484026,-111.949502,1971,2877,1,Slab,Frame Stucco,Built Up,6,GR
18931,PHOENIX,01/03/2014,475000,12/01/2013,33.484008,-111.949805,1969,3226,3,Covered Slab,Frame Stucco,Asphalt Shingle,14,GR
10772,PHOENIX,09/30/2004,,,33.484111,-111.950015,1969,2080,1,Slab,Slump Block,Built Up,7,GR
21850,PHOENIX,09/25/2017,,,33.484347,-111.950316,1966,3263,2,Covered,Slump Block,Wood,9,GR
19097,PHOENIX,10/15/2020,,,33.484574,-111.950488,1982,2959,3,Covered Slab,Frame Stucco,Asphalt Shingle,12,GR
1568,NO CITY/TOWN,05/18/2020,132000,04/01/2020,33.568515,-112.29776,1967,1044,0,None,"8"" Painted Block",Built Up,3,CP
9744,GOODYEAR,02/03/2021,482000,01/01/2021,33.490114,-112.410513,2015,1840,1,Covered,Frame Stucco,Concrete Tile,9,GR
8498,GOODYEAR,09/11/2015,403065,09/01/2015,33.490119,-112.410304,2015,1968,2,Covered Slab,"8"" Stucco",Concrete Tile,8,GR
8498,GOODYEAR,01/22/2015,399894,01/01/2015,33.490118,-112.410108,2014,1765,1,Covered,"8"" Stucco",Concrete Tile,9,GR
8460,GOODYEAR,03/29/2021,,,33.490117,-112.409912,2014,1917,1,Covered,"8"" Stucco",Concrete Tile,7,GR
12523,GOODYEAR,06/06/2019,690000,05/01/2019,33.490033,-112.412636,2016,2668,1,Covered,"8"" Stucco",Concrete Tile,9,GR
12336,GOODYEAR,01/29/2016,532553,07/01/2015,33.490265,-112.412557,2016,2754,2,Covered Slab,"8"" Stucco",Concrete Tile,10,GR
13941,GOODYEAR,12/12/2016,593493,06/01/2016,33.489791,-112.412717,2016,2399,1,Covered,"8"" Stucco",Concrete Tile,10,GR
5850,GOODYEAR,08/09/2021,449000,08/01/2021,33.410499,-112.445452,2020,1734,1,Covered,Frame Stucco,Concrete Tile,7,GR
5850,GOODYEAR,08/13/2021,524000,08/01/2021,33.410499,-112.445288,2020,3156,2,Covered,Frame Stucco,Concrete Tile,9,GR
7803,GOODYEAR,05/03/2019,,,33.410535,-112.444914,2021,2693,2,Covered,Frame Stucco,Concrete Tile,9,GR
6413,GOODYEAR,05/03/2019,,,33.410242,-112.444647,2021,2396,1,Covered,Frame Stucco,Concrete Tile,9,GR
